o,id,genre,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date
12444,81619,Country,0.625,0.971,0.961,157.408,-2.872,1,2,0.469,0,0.0529,0.0458,0,180120,39,1999,63
22544,162487,Country,0.571,0.32,0.598,85.743,-9.518,1,4,0.246,0,0.132,0.0244,0,167360,39,1999,6339
22556,162487,Country,0.405,0.415,0.229,183.853,-8.747,1,2,0.0998,0,0.0775,0.0277,0,232347,39,1999,6339
31368,216586,Country,0.697,0.873,0.656,123.988,-5.614,1,7,0.277,0,0.92,0.102,0,183547,39,1999,4671
58374,605375,Country,0.618,0.279,0.269,97.085,-14.367,1,7,0.341,0.0108,0.0913,0.0254,0,425773,39,1999,957
70715,787960,Country,0.559,0.639,0.234,75.478,-5.087,1,10,0.0144,1.12E-06,0.14,0.0272,0,210693,39,1999,4845
46594,409968,Country,0.586,0.423,0.268,122.625,-9.951,1,0,0.643,0,0.129,0.0267,0,268867,38,1999,1634
12430,81619,Country,0.646,0.74,0.57,104.011,-5.883,1,0,0.0778,3.42E-06,0.178,0.0272,0,273707,37,1999,63
37349,281254,Country,0.467,0.492,0.156,74.945,-8.908,1,7,0.234,0,0.113,0.0295,0,213760,37,1999,2424
46598,409968,Country,0.461,0.413,0.368,171.186,-12.555,1,8,0.141,0,0.1,0.0432,0,209933,37,1999,1634
58339,605375,Country,0.816,0.574,0.966,112.108,-10.902,1,6,0.235,0,0.0593,0.0305,0,171267,37,1999,957
61970,659299,Country,0.535,0.878,0.542,145.17,-4.744,1,9,0.0221,0.00128,0.363,0.0387,0,166288,37,1999,798
83249,926108,Country,0.531,0.696,0.488,163.912,-6.729,1,4,0.15,0.00016,0.36,0.0258,0,199599,37,1999,3578
83260,926108,Country,0.667,0.287,0.241,111.857,-11.281,1,0,0.706,0.000197,0.129,0.0272,0,239305,37,1999,3578
83266,926108,Country,0.708,0.728,0.704,119.881,-7.039,1,7,0.011,2.26E-05,0.0556,0.0298,0,258640,37,1999,3578
84968,944310,Country,0.532,0.412,0.182,78.379,-9.933,1,4,0.216,0.000686,0.149,0.0243,0,248267,37,1999,63
85285,947752,Country,0.591,0.876,0.892,117.412,-8.314,1,11,0.000197,0.000739,0.334,0.0362,0,203267,37,1999,7163
85287,947752,Country,0.591,0.703,0.672,128.466,-8.643,1,4,0.112,0.000288,0.756,0.0431,0,261200,37,1999,7163
1090,9437,Country,0.675,0.837,0.888,112.53,-5.105,1,2,0.103,0,0.123,0.0354,0,219973,36,1999,63
12401,81619,Country,0.549,0.56,0.555,139.603,-5.681,1,9,0.272,0,0.0509,0.0284,0,251813,36,1999,63
22539,162269,Country,0.569,0.767,0.548,123.734,-6.37,1,8,0.0292,0,0.0822,0.0331,0,215733,36,1999,1897
22585,162487,Country,0.602,0.87,0.9,153.448,-6.878,1,2,0.151,0,0.0655,0.0514,0,201160,36,1999,6339
31366,216586,Country,0.705,0.681,0.388,115.978,-8.547,1,3,0.317,1.73E-05,0.533,0.0294,0,230667,36,1999,4671
61949,659299,Country,0.541,0.561,0.453,103.813,-8.023,0,8,0.509,3.94E-05,0.0932,0.0279,0,239133,36,1999,798
61952,659299,Country,0.464,0.5,0.359,94.791,-7.913,1,5,0.549,1.71E-05,0.0973,0.0275,0,236667,36,1999,798
85051,944310,Country,0.444,0.293,0.155,85.777,-9.824,1,9,0.58,3.41E-06,0.18,0.0252,0,278893,36,1999,63
1088,9437,Country,0.213,0.489,0.139,196.347,-8.471,1,7,0.112,0,0.133,0.0334,0,200400,35,1999,63
9530,68551,Country,0.592,0.433,0.251,154.249,-10.108,1,8,0.414,2.69E-05,0.107,0.0381,0,244467,35,1999,2801
65574,745071,Country,0.461,0.35,0.287,83.357,-10.139,1,6,0.609,0.000117,0.0893,0.0273,0,205867,35,1999,63
19177,134761,Country,0.328,0.871,0.53,167.329,-4.09,1,9,0.0736,0,0.983,0.068,0,242040,34,1999,5894
22878,163577,Country,0.577,0.64,0.469,94.553,-5.143,1,2,0.219,0,0.325,0.0312,0,165600,34,1999,2424
65571,745071,Country,0.592,0.511,0.272,91.763,-10.31,1,4,0.816,3.01E-05,0.146,0.0477,0,208533,34,1999,63
85293,947752,Country,0.656,0.719,0.92,163.484,-7.878,1,4,0.151,6.61E-05,0.373,0.077,0,172560,34,1999,7163
61961,659299,Country,0.321,0.827,0.465,199.836,-6.052,1,4,0.135,0.00295,0.154,0.155,0,259499,33,1999,798
19176,134761,Country,0.548,0.754,0.512,129.699,-4.815,1,7,0.0161,0,0.995,0.0269,0,227333,32,1999,5894
1844,15318,Country,0.595,0.653,0.542,128.93,-4.935,1,7,0.246,0,0.264,0.0265,0,241533,71,2000,552
28389,194063,Country,0.385,0.443,0.275,151.278,-9.627,0,7,0.0632,0,0.0898,0.0295,0,294533,65,2000,64
42692,342004,Country,0.596,0.706,0.704,146.088,-5.562,1,2,0.351,0,0.36,0.0262,0,233880,64,2000,2708
62799,669057,Country,0.564,0.328,0.725,85.881,-13.096,1,5,0.666,0,0.0915,0.0292,0,190000,61,2000,2276
1841,15318,Country,0.647,0.874,0.918,89.727,-5.075,0,9,0.101,1.79E-05,0.277,0.0337,0,284173,60,2000,552
16762,118791,Country,0.628,0.834,0.626,97.865,-6.341,0,6,0.403,0,0.051,0.0497,0,215507,60,2000,6012
4714,34249,Country,0.421,0.946,0.848,169.712,-5.101,1,2,0.24,0.00255,0.504,0.0767,0,185000,57,2000,5364
16535,117844,Country,0.66,0.523,0.794,126.342,-12.068,1,4,0.0238,0,0.142,0.0608,0,242960,57,2000,6263
16550,117844,Country,0.688,0.459,0.493,75.184,-9.353,1,7,0.144,0,0.0816,0.0365,0,255000,57,2000,6263
37594,286530,Country,0.463,0.674,0.259,84.039,-5.422,1,7,0.0115,0,0.123,0.0319,0,255234,55,2000,2817
56822,580058,Country,0.765,0.706,0.669,116.02,-5.477,0,6,0.047,4.25E-06,0.36,0.026,0,173760,55,2000,64
9554,68551,Country,0.499,0.708,0.617,158.785,-7.029,1,7,0.00626,1.15E-05,0.0423,0.0301,0,203067,54,2000,6965
34854,248920,Country,0.612,0.663,0.558,100.178,-9.314,1,1,0.00931,0.0152,0.0637,0.035,0,336360,54,2000,584
75581,816890,Country,0.626,0.539,0.539,113.702,-8.372,1,9,0.58,0,0.309,0.0288,0,128200,54,2000,64
20912,143951,Country,0.62,0.406,0.695,101.489,-10.421,1,0,0.722,6.73E-06,0.114,0.0281,0,146840,53,2000,64
62800,669057,Country,0.513,0.488,0.947,169.601,-11.603,1,5,0.553,0.00611,0.12,0.0321,0,256973,53,2000,2276
9531,68551,Country,0.684,0.905,0.924,122.085,-6.058,0,5,0.0488,0,0.302,0.0363,0,247600,52,2000,6965
16596,117844,Country,0.723,0.148,0.204,129.097,-19.922,1,2,0.631,0.00419,0.115,0.0407,0,182467,52,2000,6263
34850,248920,Country,0.584,0.509,0.387,138.022,-10.338,1,8,0.0234,0.00017,0.0808,0.0279,0,287733,52,2000,584
80133,868174,Country,0.489,0.308,0.29,128.855,-5.488,1,0,0.879,0,0.0959,0.0297,0,242867,52,2000,64
1805,15318,Country,0.659,0.468,0.37,99.066,-7.439,1,8,0.363,0,0.0964,0.0232,0,257400,51,2000,552
9558,68551,Country,0.708,0.79,0.755,132.704,-7.723,1,7,0.0914,1.33E-05,0.0899,0.0307,0,204360,51,2000,6965
42694,342004,Country,0.63,0.729,0.64,126.984,-5.191,1,0,0.148,0,0.292,0.0331,0,203314,51,2000,2964
65570,745071,Country,0.54,0.146,0.594,131.56,-15.347,1,4,0.959,0,0.234,0.0759,0,175973,50,2000,2276
9578,68551,Country,0.727,0.674,0.604,124.939,-7.422,1,7,0.119,8.57E-06,0.276,0.0298,0,188067,49,2000,6965
45343,387352,Country,0.572,0.254,0.633,88.451,-13.798,1,6,0.864,0.00876,0.14,0.0283,0,267600,49,2000,2276
60775,631078,Country,0.749,0.748,0.745,110.437,-5.783,1,0,0.147,1.51E-05,0.265,0.0311,0,180907,49,2000,2964
16602,117844,Country,0.604,0.43,0.644,68.257,-13.575,1,7,0.0546,0,0.0977,0.032,0,160400,48,2000,6263
16763,118791,Country,0.677,0.781,0.816,95.03,-6.282,1,2,0.238,0,0.0762,0.0346,0,227440,48,2000,6012
80107,868174,Country,0.64,0.781,0.646,91.02,-3.155,1,7,0.578,0,0.272,0.0398,0,215600,48,2000,64
1823,15318,Country,0.324,0.574,0.335,74.101,-5.647,1,7,0.239,0,0.143,0.0292,0,217533,46,2000,552
9551,68551,Country,0.601,0.365,0.234,71.95,-9.205,1,7,0.262,7.18E-05,0.246,0.0261,0,219067,46,2000,6965
9588,68551,Country,0.586,0.421,0.17,137.941,-8.869,1,2,0.474,0,0.13,0.0294,0,230600,46,2000,6965
16539,117844,Country,0.607,0.904,0.877,146.831,-7.693,1,2,0.13,0,0.134,0.0435,0,178840,46,2000,6263
16593,117844,Country,0.711,0.626,0.65,117.661,-8.992,1,2,0.00592,0,0.0696,0.0268,0,237867,46,2000,6263
22091,156950,Country,0.674,0.623,0.452,126.547,-5.97,1,2,0.00408,5.61E-05,0.0488,0.0283,0,206733,46,2000,2964
23102,165818,Country,0.686,0.512,0.876,131.794,-10.361,1,4,0.794,0,0.313,0.0294,0,123707,46,2000,732
42695,342004,Country,0.725,0.733,0.843,100.311,-6.66,1,0,0.508,0,0.173,0.0242,0,219827,46,2000,2708
45407,389979,Country,0.568,0.0175,0.502,111.405,-17.732,1,8,0.96,0,0.197,0.118,0,199600,46,2000,2276
75981,816890,Country,0.514,0.497,0.417,93.836,-8.146,1,0,0.614,0.00418,0.387,0.0271,0,231867,46,2000,64
16529,117844,Country,0.726,0.711,0.708,105.034,-7.728,1,7,0.213,1.41E-06,0.326,0.0414,0,188387,45,2000,6263
16751,118791,Country,0.586,0.679,0.608,79.921,-6.697,1,0,0.654,0.000331,0.0743,0.043,0,201093,45,2000,6012
22059,156749,Country,0.76,0.644,0.779,99.954,-8.971,1,1,0.07,1.91E-05,0.155,0.0431,0,209440,45,2000,1079
45901,399733,Country,0.452,0.28,0.392,168.047,-14.094,1,6,0.684,0.000292,0.105,0.0313,0,229627,45,2000,2964
75955,816890,Country,0.435,0.561,0.699,85.594,-6.947,0,7,0.345,2.19E-06,0.249,0.0305,0,143853,45,2000,64
84750,944084,Country,0.647,0.49,0.298,132.336,-5.044,1,9,0.676,0,0.231,0.0288,0,204067,45,2000,64
1629,13384,Country,0.566,0.692,0.806,77.944,-10.522,1,10,0.0486,0,0.0406,0.0319,0,290240,44,2000,64
9548,68551,Country,0.584,0.429,0.355,138.884,-9.289,1,3,0.23,0,0.0708,0.028,0,234160,44,2000,6965
9573,68551,Country,0.622,0.428,0.229,77.127,-10.146,1,8,0.432,1.20E-05,0.119,0.0338,0,244293,44,2000,6965
16748,118791,Country,0.461,0.561,0.215,122.826,-7.377,1,1,0.596,0,0.121,0.0314,0,274560,44,2000,6012
45900,399733,Country,0.463,0.297,0.301,115.745,-12.147,0,4,0.664,0,0.0601,0.0323,0,301667,44,2000,2964
46461,407300,Country,0.636,0.486,0.568,123.428,-11.862,1,4,0.482,0.000182,0.0994,0.0345,0,210307,44,2000,64
74139,808003,Country,0.467,0.619,0.346,167.907,-6.046,0,8,0.216,0,0.0886,0.0345,0,236107,44,2000,64
9577,68551,Country,0.648,0.285,0.212,137.033,-11.986,1,4,0.498,3.59E-06,0.222,0.0343,0,243440,43,2000,6965
16520,117844,Country,0.67,0.329,0.505,130.444,-15.105,1,7,0.293,2.49E-06,0.27,0.034,0,215893,43,2000,6263
42034,334041,Country,0.627,0.451,0.291,129.872,-9.462,1,11,0.174,0,0.0634,0.0275,0,246493,43,2000,64
42698,342004,Country,0.587,0.88,0.778,129.222,-5.725,1,4,0.0784,0,0.182,0.0324,0,246240,43,2000,2708
45346,387352,Country,0.399,0.262,0.646,132.321,-17.611,1,7,0.933,0.843,0.189,0.046,0,269400,43,2000,2276
46645,410219,Country,0.587,0.827,0.87,88.388,-9.062,1,10,0.503,0.138,0.968,0.0611,0,166333,43,2000,64
56819,580058,Country,0.746,0.826,0.692,117.956,-5.144,1,7,0.182,0,0.136,0.0342,0,191800,43,2000,64
75793,816890,Country,0.454,0.409,0.268,140.383,-8.019,1,10,0.763,7.26E-06,0.0834,0.0323,0,221600,43,2000,64
80131,868174,Country,0.673,0.812,0.96,95.024,-3.436,1,0,0.348,0,0.106,0.0468,0,184107,43,2000,64
4713,34249,Country,0.482,0.754,0.135,112.813,-5.587,1,4,0.00011,0.265,0.161,0.0365,0,253000,42,2000,5364
9565,68551,Country,0.41,0.791,0.473,144.035,-6.989,1,7,0.285,0.000518,0.872,0.0583,0,256693,42,2000,6965
16642,117844,Country,0.604,0.644,0.526,92.053,-8.792,1,7,0.194,7.31E-05,0.0727,0.0311,0,169827,42,2000,6263
20914,143951,Country,0.462,0.277,0.388,131.001,-11.399,1,9,0.749,7.56E-06,0.409,0.0315,0,164235,42,2000,799
46606,409985,Country,0.735,0.521,0.946,113.545,-12.161,1,1,0.655,0.024,0.207,0.0317,0,96133,42,2000,2276
58392,605375,Country,0.734,0.576,0.718,124.712,-9.174,0,11,0.273,3.32E-06,0.076,0.0331,0,242133,42,2000,1824
76018,816890,Country,0.29,0.514,0.492,87.474,-8.184,1,5,0.71,0.0494,0.111,0.0353,0,274200,42,2000,64
20916,143951,Country,0.604,0.441,0.795,128.32,-9.474,1,5,0.791,0,0.249,0.0352,0,155973,41,2000,64
31848,221603,Country,0.246,0.0248,0.646,141.532,-23.075,1,6,0.994,0.0698,0.0827,0.039,0,154133,41,2000,2276
31851,221603,Country,0.51,0.448,0.286,115.807,-12.42,1,7,0.886,0.379,0.203,0.0305,0,90427,41,2000,2276
45895,399733,Country,0.635,0.648,0.889,120.491,-8.462,1,9,0.599,1.64E-05,0.0494,0.0412,0,150040,41,2000,2964
15607,106916,Country,0.483,0.785,0.738,160.086,-6.265,0,10,0.16,0,0.0767,0.042,0,230093,40,2000,2964
23105,165818,Country,0.675,0.7,0.906,125.555,-8.677,1,4,0.163,0,0.0583,0.0362,0,170173,40,2000,732
42697,342004,Country,0.612,0.792,0.523,130.021,-4.711,1,7,0.244,0,0.106,0.0374,0,197509,40,2000,2964
74140,808003,Country,0.507,0.843,0.504,193.708,-3.421,1,11,0.274,0,0.295,0.108,0,182613,40,2000,64
45902,399733,Country,0.568,0.316,0.249,133.989,-14.904,1,2,0.65,0.0978,0.0831,0.0328,0,319373,39,2000,2964
75608,816890,Country,0.43,0.272,0.351,118.76,-10.151,0,9,0.916,0.00219,0.125,0.0326,0,199960,39,2000,64
24703,176148,Country,0.928,0.481,0.874,105.708,-7.761,0,4,0.68,0.000373,0.115,0.044,0,113893,38,2000,64
42693,342004,Country,0.552,0.831,0.604,111.061,-4.819,1,10,0.236,0,0.0907,0.0402,0,208880,38,2000,2708
45808,396676,Country,0.573,0.416,0.313,134.189,-9.686,1,2,0.26,0,0.107,0.0255,0,250867,38,2000,932
45894,399733,Country,0.377,0.171,0.34,80.346,-15.608,1,2,0.682,0.0768,0.102,0.0282,0,233093,38,2000,2964
46612,410219,Country,0.463,0.13,0.315,91.308,-14.434,1,3,0.916,0.0011,0.114,0.0325,0,299013,38,2000,584
49310,472735,Country,0.582,0.679,0.791,116.155,-5.268,1,0,0.593,2.48E-05,0.14,0.0298,0,196000,38,2000,120
69797,780451,Country,0.289,0.256,0.418,83.015,-12.355,1,0,0.891,3.61E-05,0.111,0.029,0,147093,38,2000,64
9603,68551,Country,0.584,0.411,0.267,90.671,-8.245,1,11,0.194,0.00664,0.0888,0.0243,0,210040,37,2000,6965
15596,106916,Country,0.518,0.478,0.22,93.05,-8.18,1,7,0.184,0,0.202,0.0233,0,244600,37,2000,2964
19034,133057,Country,0.488,0.923,0.818,183.891,-3.697,1,2,0.129,0,0.158,0.103,0,202253,37,2000,6012
20915,143951,Country,0.625,0.416,0.833,149.44,-10.282,1,7,0.752,0,0.0853,0.0316,0,142000,37,2000,64
22521,162269,Country,0.266,0.333,0.0796,109.479,-9.876,1,10,0.59,0,0.121,0.031,0,247040,37,2000,64
42033,334041,Country,0.597,0.395,0.263,135.112,-9.177,1,9,0.543,0,0.0955,0.0282,0,220507,37,2000,64
42696,342004,Country,0.579,0.735,0.696,146.573,-3.985,1,2,0.24,0,0.383,0.0272,0,233082,37,2000,2964
56630,577720,Country,0.65,0.0975,0.319,122.272,-14.424,1,7,0.706,0,0.113,0.04,0,135827,37,2000,2276
1820,15318,Country,0.673,0.9,0.633,108.466,-3.88,0,4,0.124,0,0.284,0.0866,0,206027,36,2000,552
13901,94205,Country,0.601,0.296,0.68,160.533,-14.538,1,2,0.978,0.901,0.0982,0.0602,0,156333,36,2000,3485
17225,124881,Country,0.579,0.301,0.257,75.749,-9.014,1,3,0.678,0,0.116,0.0249,0,187067,36,2000,4528
22256,159699,Country,0.422,0.311,0.194,80.897,-15.826,1,6,0.0748,0.00882,0.112,0.0421,0,256960,36,2000,6594
46623,410219,Country,0.683,0.176,0.509,77.749,-14.067,1,0,0.818,4.74E-05,0.106,0.0346,0,200053,36,2000,584
9505,68551,Country,0.532,0.491,0.154,72.722,-8.939,1,4,0.0896,5.41E-06,0.11,0.0334,0,217773,34,2000,6965
9523,68551,Country,0.539,0.775,0.339,81.8,-7.43,1,7,0.089,3.70E-05,0.071,0.0378,0,218640,34,2000,6965
19033,133057,Country,0.43,0.708,0.356,173.706,-6.804,1,7,0.133,0,0.238,0.0351,0,281427,34,2000,6012
31450,218994,Country,0.671,0.561,0.859,99.225,-7.583,1,8,0.075,1.60E-05,0.254,0.0257,0,286760,34,2000,3367
45896,399733,Country,0.325,0.154,0.301,204.737,-15.168,1,4,0.887,1.35E-06,0.106,0.0391,0,337907,34,2000,2964
45897,399733,Country,0.677,0.117,0.296,150.852,-16.104,1,1,0.665,0.000328,0.0759,0.0421,0,248640,34,2000,2964
45898,399733,Country,0.361,0.707,0.557,138.843,-8.796,1,9,0.103,0.362,0.361,0.0303,0,248960,34,2000,2964
9518,68551,Country,0.59,0.461,0.367,139.746,-8.601,1,2,0.124,5.80E-05,0.0896,0.0282,0,189960,33,2000,6965
6974,46814,Country,0.664,0.556,0.494,75.049,-7.713,1,10,0.146,3.91E-06,0.113,0.0365,0,221267,66,2001,5881
6980,46814,Country,0.605,0.609,0.275,119.914,-7.063,1,7,0.188,0,0.0982,0.0278,0,230333,63,2001,5881
16759,118791,Country,0.628,0.834,0.626,97.865,-6.341,0,6,0.403,0,0.051,0.0497,0,215507,63,2001,424
1340,11052,Country,0.681,0.864,0.931,127.079,-7.839,1,2,0.00504,0,0.212,0.0347,0,182453,62,2001,5732
37351,281254,Country,0.377,0.395,0.221,133.296,-8.622,1,3,0.61,0,0.295,0.0332,0,253373,61,2001,3368
52880,510805,Country,0.765,0.87,0.684,106.06,-5.191,1,5,0.168,0,0.125,0.0499,0,183960,60,2001,6034
59063,610880,Country,0.559,0.464,0.351,98.354,-9.687,1,6,0.55,0,0.107,0.0272,0,194307,60,2001,4636
17969,130037,Country,0.44,0.832,0.653,96.564,-6.501,0,11,0.374,2.10E-06,0.205,0.0875,0,218854,59,2001,2965
17971,130037,Country,0.431,0.796,0.726,112.573,-7.676,1,7,0.00799,2.37E-05,0.916,0.0356,0,354400,59,2001,2965
16760,118791,Country,0.478,0.736,0.564,144.705,-7.124,1,7,0.02,9.58E-05,0.118,0.0367,0,229827,57,2001,424
60776,631078,Country,0.648,0.527,0.515,93.93,-8.862,1,4,0.405,0,0.0978,0.0515,0,275053,57,2001,6618
22274,159699,Country,0.338,0.447,0.326,79.005,-11.091,1,7,0.408,0,0.402,0.0411,0,245203,55,2001,2965
71335,792370,Country,0.507,0.411,0.184,102.806,-8.657,1,10,0.308,0,0.106,0.0276,0,268960,55,2001,1531
84797,944084,Country,0.544,0.57,0.295,75.59,-10.192,1,2,0.462,0.00183,0.213,0.0326,0,245427,55,2001,65
84879,944084,Country,0.635,0.6,0.516,97.983,-7.233,1,4,0.59,0.000198,0.254,0.0229,0,178773,54,2001,65
26918,184814,Country,0.59,0.586,0.729,91.17,-9.158,1,7,0.422,4.46E-05,0.337,0.0344,0,155040,53,2001,4346
44509,368112,Country,0.693,0.683,0.748,118.388,-4.575,1,9,0.275,0.000101,0.0954,0.0292,0,206093,52,2001,6775
69748,780451,Country,0.638,0.377,0.778,81.911,-15.64,1,2,0.572,0,0.102,0.0341,0,199600,52,2001,65
37429,283405,Country,0.604,0.6,0.888,82.695,-10.156,0,2,0.338,0,0.0817,0.0438,0,185867,51,2001,65
44518,368112,Country,0.622,0.392,0.274,77.991,-9.737,1,1,0.498,0,0.146,0.0253,0,253000,51,2001,6775
13616,89873,Country,0.54,0.36,0.383,146.46,-11.055,1,2,0.101,4.18E-05,0.116,0.026,0,418600,50,2001,2965
35296,254827,Country,0.668,0.405,0.234,131.064,-7.629,1,4,0.592,0,0.115,0.0277,0,216173,50,2001,2674
1337,11052,Country,0.52,0.481,0.216,78.015,-7.479,1,2,0.314,0.000757,0.087,0.0239,0,261453,49,2001,5732
37427,283405,Country,0.5,0.865,0.777,172.946,-9.706,1,9,0.313,0,0.11,0.044,0,163307,49,2001,65
866,7031,Country,0.44,0.368,0.732,168.754,-11.454,1,10,0.808,3.86E-05,0.111,0.0311,0,190467,48,2001,6094
53474,522768,Country,0.379,0.857,0.72,201.265,-5.373,1,0,0.216,3.17E-06,0.303,0.0434,0,201267,48,2001,3791
53484,522768,Country,0.527,0.903,0.728,137.721,-5.548,1,4,0.048,0.0104,0.654,0.0399,0,269467,48,2001,3791
19174,134761,Country,0.509,0.897,0.608,161.916,-4.683,1,2,0.0927,0.00164,0.0854,0.0769,0,297493,47,2001,65
38239,294085,Country,0.653,0.765,0.939,95.971,-5.341,1,7,0.386,4.32E-05,0.102,0.0272,0,231520,47,2001,2965
57136,583959,Country,0.731,0.716,0.777,111.281,-7.962,1,4,0.687,0.000882,0.597,0.0417,0,148107,47,2001,820
84789,944084,Country,0.602,0.683,0.522,120.787,-6.82,1,1,0.347,0.00338,0.11,0.0304,0,218307,47,2001,65
19182,134761,Country,0.689,0.781,0.777,131.779,-5.988,1,7,0.042,7.96E-06,0.0857,0.0271,0,218493,46,2001,65
37362,281254,Country,0.53,0.305,0.221,127.318,-8.568,1,6,0.492,0,0.137,0.028,0,248040,46,2001,3368
57057,583959,Country,0.607,0.226,0.266,106.436,-10.916,1,4,0.94,0.000654,0.109,0.0472,0,269240,46,2001,65
78021,845468,Country,0.507,0.534,0.812,120.167,-11.655,1,10,0.188,1.22E-06,0.102,0.0347,0,285547,46,2001,65
59076,610880,Country,0.616,0.758,0.447,141.495,-8.43,1,9,0.093,0,0.132,0.0434,0,202933,45,2001,4636
59078,610880,Country,0.544,0.301,0.226,73.322,-11.091,0,2,0.468,0,0.127,0.0352,0,304400,45,2001,4636
69782,780451,Country,0.622,0.189,0.283,103.439,-14.662,1,9,0.516,0,0.118,0.0309,0,291840,45,2001,65
84844,944084,Country,0.608,0.556,0.574,127.304,-7.552,1,9,0.338,0.000356,0.0308,0.0312,0,221973,45,2001,65
2473,21008,Country,0.484,0.905,0.767,182.058,-3.993,1,10,0.0936,0,0.286,0.135,0,172000,44,2001,2965
29005,198901,Country,0.522,0.256,0.64,114.96,-7.39,1,3,0.923,0,0.359,0.0309,0,146667,44,2001,65
44514,368112,Country,0.349,0.51,0.203,66.624,-5.719,1,11,0.25,0,0.321,0.0451,0,215933,44,2001,6775
57614,592954,Country,0.657,0.513,0.56,101.815,-8.514,1,10,0.199,0,0.0994,0.024,0,235760,44,2001,3933
19183,134761,Country,0.7,0.7,0.581,121.761,-5.248,1,7,0.18,5.00E-05,0.0847,0.0294,0,280000,43,2001,65
46684,410219,Country,0.731,0.465,0.519,120.877,-8.133,1,2,0.386,0,0.0854,0.03,0,186800,43,2001,65
57619,592954,Country,0.488,0.569,0.153,71.92,-7.323,1,2,0.076,1.06E-06,0.0796,0.0294,0,244507,43,2001,3933
69790,780451,Country,0.478,0.267,0.339,97.48,-11.277,1,8,0.795,1.79E-06,0.201,0.0254,0,169400,43,2001,65
861,7031,Country,0.397,0.343,0.277,170.844,-11.006,0,8,0.746,0.000233,0.137,0.0438,0,201693,42,2001,6094
864,7031,Country,0.401,0.529,0.249,106.72,-8.927,0,2,0.501,0.00104,0.0921,0.0334,0,280707,42,2001,6094
61954,659299,Country,0.594,0.601,0.66,136.11,-9.036,1,8,0.54,0.004,0.0526,0.0312,0,259760,42,2001,65
83243,926108,Country,0.67,0.823,0.787,117.44,-10.592,1,5,0.00436,0.000192,0.318,0.033,0,260133,42,2001,2965
13617,89873,Country,0.582,0.621,0.68,96.673,-6.253,1,7,0.0716,1.59E-06,0.162,0.0246,0,187040,41,2001,2965
45307,385879,Country,0.482,0.806,0.593,135.743,-5.549,1,7,0.0309,0,0.195,0.0338,0,248160,40,2001,5212
59049,610880,Country,0.6,0.44,0.381,80.334,-10.79,1,0,0.332,0,0.148,0.0291,0,247173,40,2001,4636
2138,19241,Country,0.384,0.266,0.329,133.939,-9.998,0,7,0.608,1.19E-06,0.106,0.033,0,365173,39,2001,4888
19181,134761,Country,0.547,0.709,0.519,104.257,-6.201,1,4,0.218,0,0.115,0.032,0,224840,39,2001,65
29003,198901,Country,0.66,0.459,0.843,79.71,-6.038,1,4,0.884,0,0.117,0.0342,0,125907,39,2001,65
57589,592954,Country,0.603,0.794,0.475,112.8,-6.407,1,3,0.0706,0,0.212,0.0305,0,228867,39,2001,3933
57602,592954,Country,0.545,0.498,0.363,127.604,-7.286,1,2,0.195,0,0.169,0.0266,0,270107,39,2001,3933
80770,885875,Country,0.554,0.296,0.324,75.181,-11.885,0,0,0.439,0,0.129,0.0273,0,172467,39,2001,65
19178,134761,Country,0.414,0.818,0.619,168.011,-5.818,1,0,0.0101,3.13E-05,0.316,0.0335,0,312640,38,2001,65
61956,659299,Country,0.59,0.867,0.6,111.655,-6.4,1,10,0.0117,6.42E-06,0.232,0.0397,0,223107,38,2001,65
24254,175286,Country,0.356,0.507,0.343,169.207,-9.517,1,7,0.157,7.68E-06,0.0977,0.0302,0,311067,37,2001,318
52916,510805,Country,0.685,0.846,0.816,123.875,-4.5,1,7,0.337,0,0.154,0.0474,0,166600,37,2001,6034
73594,803757,Country,0.536,0.404,0.29,112.682,-11.265,1,4,0.532,0,0.101,0.0351,0,201240,37,2001,65
13619,89873,Country,0.514,0.383,0.348,144.733,-10.994,1,5,0.0207,6.00E-04,0.181,0.0244,0,256773,36,2001,2965
29008,198901,Country,0.936,0.665,0.965,122.579,-6.341,1,11,0.727,1.71E-05,0.0972,0.0307,0,113640,36,2001,65
37433,283405,Country,0.588,0.578,0.797,145.268,-11.958,1,2,0.194,2.13E-06,0.172,0.0257,0,201000,36,2001,65
42691,342004,Country,0.575,0.797,0.744,90.907,-5.2,1,9,0.154,0,0.282,0.0305,0,214827,36,2001,65
70770,788569,Country,0.621,0.536,0.72,74.256,-10.935,0,4,0.0341,1.01E-05,0.142,0.0349,0,185013,36,2001,65
70775,788569,Country,0.715,0.687,0.974,139.375,-9.408,1,0,0.454,0,0.0736,0.0311,0,138853,36,2001,65
17973,130037,Country,0.379,0.916,0.517,152.516,-6.975,0,1,0.334,3.79E-06,0.116,0.112,0,320157,35,2001,2965
75874,816890,Country,0.534,0.392,0.163,90.379,-7.636,0,9,0.649,0.000227,0.0948,0.0267,0,216533,75,2002,66
22588,162487,Country,0.571,0.438,0.444,145.948,-7.007,1,2,0.534,1.56E-05,0.187,0.0279,0,230549,69,2002,5789
52893,510805,Country,0.424,0.661,0.384,111.762,-5.547,1,2,0.521,1.62E-06,0.0719,0.0425,0,195533,69,2002,66
