o,id,genre,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,,
74616,813392,Vocal,0.354,0.247,0.442,103.128,-13.398,1,8,0.865,4.90E-06,0.321,0.032,0,183747,17,1962,2387,,
74760,813392,Vocal,0.808,0.377,0.714,117.195,-13.706,1,2,0.695,0.00211,0.163,0.0346,0,142000,17,1962,2387,,
74614,813392,Vocal,0.585,0.146,0.633,89.279,-18.194,1,10,0.923,0.00897,0.105,0.0337,0,162560,16,1962,2387,,
74681,813392,Vocal,0.505,0.185,0.55,99.862,-17.469,0,3,0.846,0.102,0.105,0.0349,0,143613,16,1962,2387,,
74736,813392,Vocal,0.478,0.419,0.804,123.795,-12.171,1,5,0.812,0,0.353,0.0416,0,136547,16,1962,2387,,
74758,813392,Vocal,0.557,0.143,0.479,125.591,-17.161,1,6,0.859,0,0.12,0.0614,0,166987,16,1962,2387,,
74629,813392,Vocal,0.762,0.415,0.786,119.578,-12.539,1,6,0.773,0.000826,0.0817,0.0326,0,156173,15,1962,2387,,
74833,813392,Vocal,0.818,0.328,0.68,122.145,-15.768,1,9,0.687,0.00783,0.0926,0.0392,0,191360,15,1962,2387,,
74741,813392,Vocal,0.246,0.168,0.171,100.538,-16.679,0,7,0.977,0.119,0.108,0.0331,0,213360,14,1962,2387,,
74873,813392,Vocal,0.385,0.267,0.452,127.591,-15.286,0,4,0.903,0,0.268,0.0331,0,144120,14,1962,2387,,
74877,813392,Vocal,0.726,0.321,0.675,127.866,-13.191,0,11,0.765,0.000508,0.11,0.0511,0,145973,14,1962,2387,,
74935,813392,Vocal,0.44,0.396,0.778,82.982,-11.584,1,0,0.825,0,0.352,0.0384,0,109707,14,1962,2387,,
74842,813392,Vocal,0.49,0.265,0.409,103.512,-15.849,0,11,0.823,0.00165,0.334,0.0317,0,154600,13,1962,2387,,
74843,813392,Vocal,0.275,0.202,0.193,86.006,-14.948,1,4,0.926,0.0112,0.34,0.0312,0,164040,13,1962,2387,,
74847,813392,Vocal,0.54,0.419,0.737,128.015,-12.78,0,0,0.885,0,0.358,0.0402,0,124587,13,1962,2387,,
74880,813392,Vocal,0.278,0.077,0.144,77.003,-18.639,1,3,0.965,0.274,0.103,0.0359,0,198027,13,1962,2387,,
74910,813392,Vocal,0.278,0.115,0.112,111.541,-18.154,1,1,0.925,0.0207,0.102,0.037,0,218640,13,1962,2387,,
74936,813392,Vocal,0.391,0.314,0.63,156.827,-12.848,1,5,0.839,0,0.326,0.0507,0,178280,13,1962,2387,,
74963,813392,Vocal,0.777,0.227,0.838,120.991,-14.669,1,1,0.845,3.71E-05,0.0786,0.0468,0,185680,13,1962,2387,,
74969,813392,Vocal,0.429,0.186,0.397,93.349,-16.063,1,0,0.798,0.00452,0.143,0.0405,0,151173,13,1962,2387,,
74610,813392,Vocal,0.685,0.182,0.597,105.744,-18.813,0,9,0.892,0.167,0.236,0.0371,0,130600,12,1962,2387,,
74649,813392,Vocal,0.312,0.166,0.171,124.35,-16.062,1,2,0.889,2.25E-06,0.16,0.0368,0,140653,12,1962,2387,,
74976,813392,Vocal,0.509,0.384,0.776,132.864,-10.873,1,4,0.841,0,0.0949,0.0524,0,150853,12,1962,2387,,
75004,813392,Vocal,0.224,0.144,0.206,142.903,-16.475,1,3,0.917,0.0429,0.145,0.0338,0,205373,12,1962,2387,,
74671,813392,Vocal,0.705,0.411,0.738,129.768,-12.542,1,5,0.854,0,0.224,0.0521,0,152040,11,1962,2387,,
74678,813392,Vocal,0.493,0.426,0.753,115.726,-10.764,1,7,0.885,0,0.159,0.0521,0,159000,31,1963,159,,
74687,813392,Vocal,0.211,0.308,0.171,84.078,-11.091,1,5,0.835,0.000607,0.196,0.0285,0,157600,15,1963,159,,
74797,813392,Vocal,0.675,0.311,0.597,96.295,-14.553,1,3,0.936,0.000982,0.106,0.0306,0,146600,14,1963,159,,
74959,813392,Vocal,0.366,0.391,0.461,119.182,-12.322,1,3,0.854,0,0.352,0.0425,0,164547,59,1964,2389,,
74981,813392,Vocal,0.601,0.239,0.569,120.036,-12.175,0,2,0.727,1.43E-06,0.0748,0.0384,0,162960,59,1964,2389,,
75000,813392,Vocal,0.611,0.179,0.556,133.073,-15.977,1,4,0.918,0,0.109,0.0488,0,138080,55,1964,2389,,
74703,813392,Vocal,0.416,0.0465,0.236,134.045,-15.565,1,0,0.979,2.54E-05,0.0978,0.0397,0,184453,48,1964,2389,,
74648,813392,Vocal,0.489,0.381,0.796,174.515,-13.882,1,7,0.901,0,0.156,0.0428,0,157707,43,1964,2389,,
74701,813392,Vocal,0.592,0.207,0.641,132.584,-14.702,1,2,0.827,8.65E-06,0.256,0.0406,0,173773,43,1964,2389,,
74674,813392,Vocal,0.482,0.326,0.479,116.315,-10.664,1,0,0.932,0,0.11,0.0382,0,157600,42,1964,2389,,
74704,813392,Vocal,0.476,0.49,0.463,108.993,-11.372,1,4,0.827,0,0.67,0.037,0,116533,42,1964,2389,,
75001,813392,Vocal,0.469,0.0394,0.188,52.229,-15.26,1,3,0.979,0,0.176,0.0371,0,188040,38,1964,2389,,
74897,813392,Vocal,0.438,0.435,0.405,84.087,-13.549,0,8,0.679,0.00014,0.0798,0.0334,0,172093,32,1964,2389,,
74908,813392,Vocal,0.437,0.415,0.536,121.118,-11.741,1,10,0.763,0.000601,0.382,0.0337,0,163053,30,1964,2389,,
74617,813392,Vocal,0.421,0.0241,0.164,101.328,-17.661,1,10,0.969,1.89E-05,0.104,0.0366,0,180560,27,1964,2389,,
74604,813392,Vocal,0.387,0.0205,0.167,181.701,-15.951,0,11,0.984,2.17E-05,0.117,0.0598,0,194893,23,1964,2389,,
74662,813392,Vocal,0.518,0.655,0.939,149.939,-10.15,1,9,0.797,0,0.0807,0.106,0,150360,22,1964,2389,,
74762,813392,Vocal,0.538,0.159,0.571,126.705,-15.512,0,7,0.689,0,0.122,0.0418,0,134773,22,1964,2389,,
74816,813392,Vocal,0.415,0.0434,0.139,76.526,-17.96,0,5,0.972,0,0.094,0.0408,0,176653,22,1964,2389,,
74606,813392,Vocal,0.472,0.0314,0.194,135.555,-18.006,1,7,0.976,1.46E-05,0.15,0.0364,0,182653,21,1964,2389,,
74928,813392,Vocal,0.313,0.197,0.212,88.979,-13.067,1,8,0.915,1.82E-06,0.113,0.0323,0,161480,21,1964,2389,,
74598,813392,Vocal,0.428,0.0306,0.234,86.425,-16.321,0,4,0.96,0,0.113,0.0593,0,193920,20,1964,2389,,
74693,813392,Vocal,0.43,0.398,0.514,118.836,-12.134,1,3,0.819,0,0.468,0.0384,0,167827,20,1964,2389,,
74775,813392,Vocal,0.466,0.0191,0.145,127.514,-17.221,0,0,0.978,2.78E-05,0.139,0.0388,0,162547,20,1964,2389,,
74848,813392,Vocal,0.547,0.289,0.446,74.95,-11.385,1,5,0.902,1.96E-06,0.285,0.0274,0,158520,20,1964,2389,,
74955,813392,Vocal,0.45,0.32,0.534,123.356,-14.437,1,6,0.959,1.77E-06,0.232,0.0344,0,170147,20,1964,2389,,
74808,813392,Vocal,0.382,0.331,0.479,147.41,-13.512,0,6,0.816,0,0.245,0.0374,0,178587,19,1964,2389,,
74814,813392,Vocal,0.332,0.281,0.426,81.084,-13.508,1,11,0.933,0.000451,0.357,0.028,0,127933,19,1964,2389,,
74853,813392,Vocal,0.324,0.109,0.316,69.274,-16.607,0,5,0.96,0.00321,0.117,0.0358,0,172413,19,1964,2389,,
74895,813392,Vocal,0.42,0.0304,0.145,180.681,-18.177,1,3,0.979,2.47E-05,0.0942,0.0481,0,154280,19,1964,2389,,
74913,813392,Vocal,0.602,0.447,0.738,123.958,-10.45,1,7,0.763,0,0.144,0.037,0,165853,19,1964,2389,,
74984,813392,Vocal,0.265,0.462,0.295,109.104,-10.954,1,8,0.917,0,0.389,0.0353,0,187987,19,1964,2389,,
74713,813392,Vocal,0.447,0.356,0.317,107.221,-12.234,1,0,0.85,0,0.315,0.0372,0,127187,18,1964,2389,,
74807,813392,Vocal,0.425,0.0549,0.274,198.999,-15.018,1,3,0.968,0,0.104,0.0544,0,134213,18,1964,2389,,
74894,813392,Vocal,0.459,0.0642,0.202,79.048,-15.027,0,2,0.965,0,0.238,0.0689,0,135467,18,1964,2389,,
74661,813392,Vocal,0.541,0.564,0.907,90.887,-10.389,1,1,0.781,0,0.249,0.0479,0,154240,17,1964,2389,,
74726,813392,Vocal,0.239,0.299,0.316,84.137,-12.9,1,3,0.851,9.66E-05,0.325,0.034,0,184413,17,1964,2389,,
74839,813392,Vocal,0.586,0.491,0.866,133.725,-11.571,1,7,0.83,0,0.429,0.0274,0,161280,17,1964,2389,,
74887,813392,Vocal,0.241,0.23,0.209,96.596,-13.173,1,2,0.893,9.52E-05,0.135,0.0308,0,174427,17,1964,2389,,
74934,813392,Vocal,0.484,0.0504,0.207,64.017,-16.588,0,2,0.967,1.03E-05,0.224,0.0324,0,136000,17,1964,2389,,
74684,813392,Vocal,0.586,0.295,0.455,102.123,-13.849,1,2,0.917,0.00012,0.242,0.0271,0,168920,16,1964,2389,,
74690,813392,Vocal,0.619,0.409,0.704,124.326,-11.233,1,0,0.917,0,0.27,0.0347,0,149747,16,1964,2389,,
74937,813392,Vocal,0.5,0.324,0.563,122.879,-11.911,1,4,0.79,0,0.106,0.029,0,142200,13,1964,2389,,
74669,813392,Vocal,0.522,0.454,0.609,122.574,-11.382,0,8,0.818,0,0.344,0.0428,0,155533,11,1964,2389,,
74939,813392,Vocal,0.602,0.118,0.598,111.412,-14.978,1,0,0.748,0,0.11,0.0426,0,142893,50,1965,2390,,
74765,813392,Vocal,0.611,0.386,0.889,116.125,-11.921,1,5,0.762,0,0.464,0.0396,0,126907,49,1965,2390,,
74823,813392,Vocal,0.593,0.29,0.347,121.367,-14.979,1,11,0.828,0,0.107,0.101,0,161160,32,1965,2390,,
74862,813392,Vocal,0.625,0.621,0.705,104.263,-12.2,0,2,0.754,0,0.215,0.046,0,141907,32,1965,2390,,
75009,813392,Vocal,0.385,0.341,0.576,105.755,-13.188,1,10,0.743,1.18E-05,0.238,0.0294,0,150280,32,1965,2390,,
74715,813392,Vocal,0.304,0.38,0.406,137.131,-13.864,1,9,0.781,7.29E-06,0.437,0.041,0,152347,29,1965,2390,,
74968,813392,Vocal,0.473,0.506,0.591,113.371,-13.103,1,1,0.64,1.13E-05,0.24,0.0377,0,145320,29,1965,2390,,
74755,813392,Vocal,0.473,0.208,0.456,100.588,-14.494,1,1,0.769,0,0.0969,0.0278,0,162387,28,1965,2390,,
74750,813392,Vocal,0.416,0.336,0.549,124.444,-14.243,1,5,0.731,0,0.449,0.0311,0,120360,27,1965,2390,,
74688,813392,Vocal,0.359,0.303,0.379,111.031,-13.443,1,10,0.827,0,0.143,0.029,0,165040,24,1965,2390,,
74774,813392,Vocal,0.183,0.232,0.144,142.83,-14.535,1,7,0.924,0.0137,0.075,0.0299,0,139387,23,1965,2390,,
74653,813392,Vocal,0.25,0.123,0.178,69.771,-17.811,1,0,0.931,0.000548,0.259,0.0285,0,148693,17,1965,2390,,
74733,813392,Vocal,0.29,0.243,0.221,134.105,-15.448,0,9,0.848,3.35E-05,0.354,0.0319,0,159627,17,1965,2390,,
74978,813392,Vocal,0.621,0.276,0.763,116.457,-13.678,1,10,0.854,0,0.352,0.03,0,160973,17,1965,2390,,
74626,813392,Vocal,0.498,0.215,0.585,110.429,-14.62,1,2,0.741,0,0.0502,0.0287,0,174080,16,1965,2390,,
74854,813392,Vocal,0.335,0.121,0.362,104.24,-15.069,1,8,0.939,0.000102,0.122,0.0309,0,197373,16,1965,2390,,
74967,813392,Vocal,0.423,0.364,0.573,107.899,-13.093,1,7,0.908,8.35E-06,0.211,0.0341,0,133187,42,1966,2391,,
74727,813392,Vocal,0.273,0.259,0.604,97.085,-13.967,1,8,0.9,0,0.308,0.0306,0,142560,40,1966,2391,,
74783,813392,Vocal,0.499,0.545,0.634,110.545,-10.476,1,11,0.822,0,0.187,0.0366,0,160947,31,1966,2391,,
75003,813392,Vocal,0.368,0.538,0.463,107.786,-11.076,1,7,0.698,0,0.172,0.0396,0,134253,31,1966,2391,,
74594,813392,Vocal,0.526,0.551,0.617,128.401,-12.319,1,10,0.802,0,0.275,0.0413,0,127813,27,1966,5778,,
74771,813392,Vocal,0.215,0.215,0.342,202.24,-14.951,1,3,0.933,0.0036,0.371,0.0343,0,134427,23,1966,2391,,
74874,813392,Vocal,0.145,0.229,0.148,86.786,-15.815,1,7,0.956,0.365,0.104,0.0321,0,165600,20,1966,2391,,
74813,813392,Vocal,0.282,0.294,0.112,104.364,-11.601,1,1,0.852,0.000238,0.291,0.0345,0,153573,19,1966,2391,,
74926,813392,Vocal,0.26,0.278,0.37,99.845,-15.274,1,8,0.79,0.00432,0.264,0.0296,0,148480,19,1966,2391,,
74692,813392,Vocal,0.704,0.312,0.555,115.606,-13.327,0,4,0.82,0,0.0653,0.0393,0,148747,18,1966,2391,,
74821,813392,Vocal,0.524,0.467,0.904,141.522,-10.846,1,4,0.75,0,0.357,0.028,0,138827,18,1966,2391,,
74773,813392,Vocal,0.583,0.391,0.683,115.166,-12.644,1,9,0.917,4.36E-06,0.563,0.0378,0,115187,17,1966,2391,,
74889,813392,Vocal,0.507,0.412,0.685,111.309,-10.413,1,0,0.885,0,0.421,0.0324,0,127693,17,1966,2391,,
74630,813392,Vocal,0.26,0.334,0.154,82.261,-12.518,1,11,0.702,0.00288,0.326,0.0309,0,172707,16,1966,2391,,
74837,813392,Vocal,0.326,0.241,0.283,78.956,-12.676,1,6,0.962,0,0.15,0.0282,0,132387,16,1966,2391,,
74665,813392,Vocal,0.235,0.27,0.236,78.788,-13.418,1,5,0.929,0.000294,0.386,0.0298,0,161040,15,1966,2391,,
74965,813392,Vocal,0.615,0.528,0.502,122.829,-11.798,1,6,0.608,1.92E-06,0.119,0.0378,0,167853,44,1967,2392,,
74777,813392,Vocal,0.233,0.269,0.144,73.144,-13.148,1,7,0.933,0.00431,0.0749,0.031,0,140573,33,1967,2392,,
74591,813392,Vocal,0.639,0.64,0.655,76.901,-8.49,1,6,0.808,0,0.241,0.0363,0,141267,27,1967,3600,,
74757,813392,Vocal,0.557,0.562,0.636,111.069,-9.575,0,7,0.769,0,0.45,0.0414,0,146387,27,1967,3600,,
74966,813392,Vocal,0.384,0.455,0.368,83.657,-12.837,1,3,0.92,0.301,0.343,0.0386,0,168680,26,1967,3600,,
74597,813392,Vocal,0.464,0.344,0.436,96.742,-14.267,1,5,0.794,2.04E-05,0.141,0.0261,0,189027,23,1967,2392,,
74659,813392,Vocal,0.654,0.448,0.724,96.534,-9.446,1,4,0.722,2.00E-06,0.21,0.0335,0,157533,40,1968,1268,,
74799,813392,Vocal,0.186,0.289,0.307,81.162,-12.383,1,3,0.383,0.00292,0.322,0.034,0,231907,24,1971,35,,
74888,813392,Vocal,0.629,0.0543,0.445,78.495,-18.614,1,0,0.918,0.00506,0.232,0.132,0,130333,40,2000,64,,
74912,813392,Vocal,0.472,0.217,0.556,136.991,-13.853,1,7,0.927,1.81E-06,0.352,0.0295,0,151533,54,2006,70,,
74840,813392,Vocal,0.2,0.206,0.16,101.636,-14.722,0,8,0.906,0.00605,0.122,0.0327,0,161800,45,2006,70,,
74685,813392,Vocal,0.193,0.205,0.172,69.694,-16.639,0,1,0.948,0.183,0.386,0.0362,0,195627,48,2009,73,,
74628,813392,Vocal,0.661,0.35,0.735,131.971,-7.468,0,6,0.472,0,0.232,0.0509,0,145200,44,2009,73,,
74729,813392,Vocal,0.68,0.258,0.781,132.056,-11.995,1,9,0.627,0,0.293,0.0554,0,147293,53,2011,75,,
74590,813392,Vocal,0.467,0.0585,0.397,80.724,-19.586,1,1,0.907,0,0.0703,0.0323,0,168467,47,2011,75,,
74707,813392,Vocal,0.26,0.49,0.399,80.599,-9.121,0,3,0.806,0,0.336,0.0415,0,161640,61,2013,1538,,
74768,813392,Vocal,0.678,0.409,0.695,152.865,-9.654,0,1,0.809,0,0.103,0.208,0,139680,48,2013,2250,,
75101,814340,Vocal,0.478,0.348,0.0827,77.167,-21.409,1,7,0.891,5.91E-05,0.254,0.576,0,203077,0,1954,2379,,
75475,815575,Vocal,0.441,0.123,0.316,110.996,-13.893,1,1,0.976,8.49E-06,0.111,0.0386,0,203667,30,1941,2366,,
75476,815575,Vocal,0.68,0.228,0.405,119.005,-13.15,1,9,0.347,1.59E-05,0.0388,0.0411,0,172027,25,1941,2366,,
75483,815575,Vocal,0.71,0.588,0.85,118.09,-10.659,0,0,0.531,0,0.0647,0.0892,0,163800,14,1941,2366,,
75473,815575,Vocal,0.285,0.189,0.243,73.601,-15.457,1,7,0.73,0,0.323,0.0324,0,194600,13,1941,2366,,
75477,815575,Vocal,0.338,0.203,0.245,86.256,-13.607,1,7,0.899,0.0208,0.178,0.0372,0,161373,12,1941,2366,,
75465,815575,Vocal,0.39,0.15,0.27,70.452,-13.376,1,7,0.992,0.0348,0.4,0.034,0,203120,11,1941,2366,,
75471,815575,Vocal,0.478,0.0399,0.225,86.857,-15.76,1,4,0.914,0,0.142,0.0396,0,199373,9,1941,2366,,
75478,815575,Vocal,0.459,0.411,0.4,120.621,-11.817,0,0,0.486,0,0.616,0.0652,0,146800,8,1941,2366,,
75468,815575,Vocal,0.336,0.186,0.162,122.225,-17.196,0,2,0.808,1.55E-06,0.356,0.0358,0,163467,7,1941,2366,,
75481,815575,Vocal,0.517,0.32,0.557,133.743,-12.5,1,0,0.568,0,0.131,0.0658,0,161573,7,1941,2366,,
75482,815575,Vocal,0.42,0.268,0.373,93.532,-14.374,1,0,0.409,2.56E-06,0.103,0.0457,0,217627,7,1941,2366,,
75484,815575,Vocal,0.603,0.284,0.639,105.779,-14.584,1,2,0.541,0,0.0677,0.0873,0,173467,7,1941,2366,,
75467,815575,Vocal,0.377,0.201,0.289,135.679,-14.211,0,8,0.796,4.11E-05,0.187,0.0331,0,188000,6,1941,2366,,
75463,815575,Vocal,0.563,0.54,0.595,111.68,-9.127,1,7,0.742,0,0.388,0.0683,0,123600,19,1957,2382,,
75466,815575,Vocal,0.497,0.584,0.586,101.166,-7.159,0,6,0.735,0,0.458,0.158,0,115973,18,1957,2382,,
75480,815575,Vocal,0.365,0.298,0.284,68.156,-10.984,0,4,0.872,0,0.613,0.0338,0,227507,15,1957,2382,,
75469,815575,Vocal,0.383,0.263,0.24,136.452,-10.489,0,8,0.917,0,0.0918,0.0322,0,185867,12,1957,2382,,
75472,815575,Vocal,0.367,0.483,0.236,78.968,-10.247,0,9,0.683,2.56E-06,0.628,0.0324,0,177173,11,1957,2382,,
75479,815575,Vocal,0.33,0.319,0.176,134.705,-10.704,1,2,0.927,0,0.593,0.0359,0,241027,11,1957,2382,,
75474,815575,Vocal,0.63,0.304,0.419,108.553,-9.168,1,0,0.779,0,0.228,0.0419,0,134493,9,1957,2382,,
75470,815575,Vocal,0.265,0.552,0.198,73.866,-8.549,0,5,0.763,3.73E-06,0.0848,0.0394,0,174627,8,1957,2382,,
75462,815575,Vocal,0.72,0.162,0.349,100.796,-12.184,1,5,0.803,0,0.37,0.0682,0,173827,7,1957,2382,,
75464,815575,Vocal,0.443,0.619,0.214,84.742,-6.707,1,5,0.633,0,0.155,0.0409,0,135333,25,1978,42,,
76087,816896,Vocal,0.655,0.318,0.645,98.053,-8.681,1,5,0.931,0,0.0673,0.0337,0,156413,8,1950,2375,,
76090,816896,Vocal,0.341,0.272,0.439,174.405,-11.765,1,0,0.684,0,0.0626,0.0623,0,199667,4,1954,2379,,
76088,816896,Vocal,0.459,0.192,0.329,70.096,-9.685,1,0,0.866,0,0.562,0.028,0,182293,3,1954,2379,,
76085,816896,Vocal,0.776,0.315,0.72,108.864,-11.6,1,8,0.89,4.94E-05,0.23,0.0513,0,140573,16,1955,4162,,
76092,816896,Vocal,0.501,0.348,0.683,197.608,-11.379,0,7,0.893,2.90E-06,0.137,0.0433,0,131893,7,1955,4162,,
76091,816896,Vocal,0.524,0.19,0.196,61.504,-11.645,0,4,0.965,0,0.112,0.0342,0,177840,2,1955,4162,,
76086,816896,Vocal,0.638,0.188,0.693,97.189,-16.788,1,5,0.87,0,0.0739,0.0363,0,157240,44,1991,7067,,
76089,816896,Vocal,0.479,0.0952,0.35,69.784,-15.5,1,0,0.849,0,0.657,0.0274,0,181693,38,1991,7067,,
77207,832341,Vocal,0.24,0.36,0.423,85.138,-10.454,0,2,0.945,1.89E-06,0.113,0.0302,0,128880,0,1945,2370,,
77211,832341,Vocal,0.268,0.285,0.362,90.957,-12.829,1,10,0.962,0.00186,0.329,0.035,0,189293,5,1947,2372,,
77212,832341,Vocal,0.284,0.104,0.222,78.555,-18.269,1,9,0.933,0.000617,0.138,0.0347,0,172627,0,1949,2374,,
77213,832341,Vocal,0.314,0.282,0.391,71.418,-13.432,1,10,0.963,0.00136,0.268,0.0364,0,191467,30,1960,2385,,
77214,832341,Vocal,0.631,0.35,0.553,73.667,-12.209,1,7,0.972,7.37E-06,0.457,0.144,0,208640,25,1960,2385,,
77206,832341,Vocal,0.264,0.188,0.0991,104.191,-16.422,1,0,0.872,0.00476,0.0965,0.0324,0,186760,12,1962,2434,,
77210,832341,Vocal,0.342,0.424,0.484,119.943,-13.164,1,11,0.623,1.10E-05,0.271,0.0409,0,167960,21,1964,2436,,
77209,832341,Vocal,0.26,0.32,0.126,79.494,-13.366,1,0,0.902,0.0254,0.133,0.0274,0,190293,34,1990,3062,,
77208,832341,Vocal,0.583,0.501,0.729,132.502,-9.331,1,9,0.363,0,0.125,0.0355,0,176400,38,1999,63,,
77493,837592,Vocal,0.659,0.426,0.962,158.845,-10.081,1,8,0.456,0,0.438,0.0585,0,163067,28,1952,16,,
77496,837592,Vocal,0.503,0.32,0.7,135.751,-10.865,1,1,0.599,0,0.477,0.0589,0,155573,5,1952,16,,
77495,837592,Vocal,0.323,0.142,0.169,71.832,-9.918,0,10,0.885,0,0.08,0.0322,0,258893,32,1955,4437,,
77491,837592,Vocal,0.4,0.204,0.307,114.621,-11.008,0,5,0.778,0,0.101,0.0381,0,134067,16,1955,4437,,
77494,837592,Vocal,0.465,0.353,0.541,74.225,-7.496,1,1,0.867,0,0.0994,0.0274,0,117573,15,1955,4437,,
77509,837592,Vocal,0.308,0.182,0.257,74.107,-10.96,1,6,0.828,0,0.354,0.031,0,196307,12,1955,4437,,
77510,837592,Vocal,0.257,0.12,0.111,96.957,-12.072,0,9,0.968,0.000325,0.0785,0.0333,0,131827,11,1955,4437,,
77518,837592,Vocal,0.33,0.156,0.202,78.149,-8.346,1,8,0.853,0,0.11,0.0376,0,140627,10,1955,4437,,
77512,837592,Vocal,0.193,0.134,0.0481,174.919,-12.439,1,5,0.912,6.25E-06,0.129,0.0323,0,238560,9,1955,4437,,
77499,837592,Vocal,0.255,0.144,0.085,66.986,-11.619,0,9,0.868,7.47E-06,0.0864,0.0342,0,290267,8,1955,4437,,
77507,837592,Vocal,0.373,0.202,0.263,98.54,-10.307,0,10,0.904,0,0.303,0.0292,0,238907,8,1955,4437,,
77503,837592,Vocal,0.485,0.267,0.612,146.193,-6.39,1,1,0.781,0,0.109,0.0334,0,92533,7,1955,4437,,
77515,837592,Vocal,0.326,0.153,0.219,95.245,-7.641,1,1,0.834,0,0.0702,0.0281,0,162773,7,1955,4437,,
77520,837592,Vocal,0.352,0.139,0.276,136.097,-11.993,1,10,0.941,0,0.0978,0.0347,0,142467,12,1956,5861,,
77506,837592,Vocal,0.324,0.119,0.154,115.982,-13.567,0,9,0.954,3.68E-05,0.0851,0.0344,0,237200,8,1956,5861,,
77516,837592,Vocal,0.242,0.0893,0.0807,97.559,-14.989,1,10,0.96,3.04E-06,0.104,0.0331,0,200067,5,1956,5861,,
77498,837592,Vocal,0.621,0.259,0.836,138.664,-12.505,0,5,0.51,0,0.0672,0.1,0,137893,26,1957,1228,,
77514,837592,Vocal,0.592,0.236,0.633,141.58,-13.563,1,7,0.627,0,0.104,0.1,0,143800,12,1957,1228,,
77508,837592,Vocal,0.563,0.465,0.429,130.688,-13.682,0,9,0.664,0,0.102,0.106,0,83533,10,1957,4229,,
77497,837592,Vocal,0.454,0.244,0.267,95.952,-13.47,1,8,0.917,1.19E-05,0.139,0.0331,0,165827,12,1958,22,,
77513,837592,Vocal,0.281,0.186,0.15,86.974,-11.457,1,1,0.941,8.60E-05,0.0974,0.0316,0,197867,11,1958,22,,
77504,837592,Vocal,0.59,0.346,0.734,125.435,-9.504,1,0,0.813,0,0.137,0.0371,0,177800,10,1958,22,,
77517,837592,Vocal,0.572,0.212,0.356,66.592,-12.608,0,9,0.826,5.49E-06,0.0738,0.0439,0,176187,9,1958,830,,
77501,837592,Vocal,0.657,0.381,0.506,141.41,-9.528,0,7,0.702,0,0.107,0.0793,0,114680,7,1958,830,,
77502,837592,Vocal,0.33,0.283,0.504,97.369,-9.383,1,0,0.812,0,0.0956,0.027,0,179960,7,1958,22,,
77511,837592,Vocal,0.33,0.169,0.245,130.022,-12.315,1,10,0.917,0.000171,0.401,0.0301,0,196600,7,1958,22,,
77519,837592,Vocal,0.548,0.267,0.309,112.859,-8.395,0,5,0.896,0,0.158,0.0605,0,153800,21,1959,23,,
77500,837592,Vocal,0.386,0.163,0.161,135.999,-10.728,1,1,0.931,9.54E-06,0.0605,0.0337,0,298960,10,1960,338,,
77492,837592,Vocal,0.358,0.0213,0.0702,130.439,-17.663,1,9,0.974,3.56E-05,0.0948,0.0384,0,290693,8,1960,1540,,
77505,837592,Vocal,0.543,0.275,0.652,148.333,-10.71,1,5,0.656,0,0.148,0.0498,0,129533,14,1961,25,,
78117,847735,Vocal,0.366,0.122,0.203,72.82,-13.035,0,7,0.913,7.18E-05,0.0808,0.0417,0,178867,10,1930,2355,,
78118,847735,Vocal,0.271,0.127,0.287,82.213,-20.964,1,5,0.863,8.17E-06,0.65,0.0368,0,241400,16,1960,2571,,
78115,847735,Vocal,0.499,0.386,0.731,119.098,-14.899,0,5,0.576,0,0.689,0.176,0,164893,15,1960,2571,,
78116,847735,Vocal,0.484,0.0843,0.497,61.312,-24.648,0,7,0.836,2.48E-06,0.883,0.0519,0,170267,10,1960,2571,,
78114,847735,Vocal,0.31,0.0863,0.321,83.915,-15.11,1,3,0.918,0,0.117,0.0456,0,181400,43,1991,55,,
78120,847756,Vocal,0.513,0.826,0.539,94.582,-8.407,0,8,0.555,3.48E-05,0.366,0.0574,0,177227,64,1969,33,,
78122,847756,Vocal,0.637,0.652,0.814,101.211,-12.69,0,9,0.158,2.24E-05,0.0822,0.0658,0,362347,45,1969,33,,
78119,847756,Vocal,0.803,0.819,0.967,113.813,-9.811,0,10,0.27,0.00857,0.112,0.07,0,122040,34,1969,33,,
78123,847756,Vocal,0.579,0.48,0.396,86.732,-13.363,1,2,0.765,0.00836,0.0945,0.168,0,302136,27,1974,38,,
78125,847756,Vocal,0.482,0.633,0.483,94.238,-9.717,0,11,0.388,0.0335,0.0757,0.0359,0,260313,23,1974,38,,
78126,847756,Vocal,0.351,0.514,0.179,72.681,-9.079,1,0,0.508,0,0.274,0.0596,0,410333,31,1977,2448,,
78121,847756,Vocal,0.376,0.441,0.204,72.781,-11.926,1,0,0.647,1.76E-06,0.293,0.0877,0,410733,30,1977,2402,,
78124,847756,Vocal,0.614,0.792,0.761,128.292,-7.183,0,6,0.111,0,0.444,0.0772,0,360507,39,1979,5316,,
78720,855531,Vocal,0.565,0.147,0.602,91.96,-16.984,1,10,0.875,0,0.101,0.281,0,200733,8,1962,2387,,
78676,855531,Vocal,0.363,0.171,0.199,73.734,-14.248,1,8,0.887,2.55E-06,0.181,0.0323,0,183973,43,1963,2772,,
